application_id,requested_amount_usd,repayment_term_text,interest_rate_text,monthly_installment_usd,last_payment_amount_usd,risk_grade_band,risk_grade_detail,employment_tenure_text,housing_status,annual_income_usd,income_verification_status,origination_month,outcome_status,loan_purpose,region_code,debt_to_income_ratio,credit_score_low,credit_score_high,open_credit_lines,public_records_count,revolving_utilization_text
38528963,20000.0, 60 months,8.67,411.98,411.98,B,B1,7 years,RENT,,Source Verified,Jan-2015,Charged Off,debt_consolidation,NJ,32.33,705.0,709.0,12.0,0.0,70.0
65646633,23225.0, 60 months,21.99,641.32,13101.19,F,F1,3 years,MORTGAGE,66000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,CA,21.49,700.0,704.0,7.0,0.0,83.2
117872937,9600.0, 36 months,9.93,309.45,400.0,B,B2,5 years,RENT,80000.0,Not Verified,Aug-2017,Charged Off,major_purchase,NY,15.48,665.0,669.0,14.0,0.0,57.5
42364574,9000.0, 36 months,12.29,300.18,300.18,C,C1,3 years,MORTGAGE,48000.0,Not Verified,Mar-2015,Charged Off,debt_consolidation,FL,18.49,665.0,669.0,9.0,0.0,59.9
59282849,10000.0, 36 months,16.99,356.48,356.48,D,D3,3 years,MORTGAGE,32000.0,Verified,Sep-2015,Charged Off,vacation,NY,25.69,675.0,679.0,12.0,0.0,58.0
79611123,13200.0, 36 months,11.99,438.37,439.05,C,C1,2 years,OWN,38000.0,Verified,May-2016,Charged Off,debt_consolidation,OH,16.55,665.0,669.0,12.0,0.0,91.2
54317357,10000.0, 36 months,12.69,335.45,4722.18,C,C2,10+ years,RENT,76000.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,LA,17.64,675.0,679.0,11.0,1.0,74.6
64058661,7000.0, 36 months,6.89,215.79,5981.74,A,A3,< 1 year,RENT,40000.0,Source Verified,Nov-2015,Fully Paid,credit_card,CA,10.59,695.0,699.0,5.0,0.0,41.5
41151522,13700.0, 36 months,16.55,485.38,485.38,D,D2,3 years,MORTGAGE,30000.0,Source Verified,Mar-2015,Charged Off,major_purchase,WY,39.88,690.0,694.0,7.0,0.0,35.2
119693383,20000.0, 36 months,11.99,664.2,664.2,B,B5,10+ years,RENT,75000.0,Source Verified,Sep-2017,Charged Off,debt_consolidation,CA,23.02,680.0,684.0,8.0,0.0,65.7
77480844,21000.0, 60 months,20.75,565.18,21042.47,E,E2,6 years,RENT,53000.0,Verified,May-2016,Fully Paid,debt_consolidation,CA,27.76,700.0,704.0,10.0,0.0,2.2
42443544,2500.0, 36 months,9.17,79.7,111.38,B,B2,10+ years,MORTGAGE,104000.0,Not Verified,Mar-2015,Fully Paid,other,CA,16.64,680.0,684.0,8.0,0.0,32.8
76405051,4975.0, 36 months,20.75,186.8,186.8,E,E2,2 years,MORTGAGE,31000.0,Source Verified,Apr-2016,Charged Off,medical,TX,11.81,695.0,699.0,7.0,0.0,32.4
130471168,10000.0, 36 months,9.43,320.01,9877.63,B,B1,1 year,MORTGAGE,60000.0,Not Verified,Mar-2018,Fully Paid,credit_card,NY,20.62,670.0,674.0,9.0,1.0,59.2
126474401,10000.0, 60 months,15.05,238.17,8852.12,C,C4,5 years,RENT,20640.0,Not Verified,Jan-2018,Fully Paid,debt_consolidation,CA,21.63,690.0,694.0,5.0,0.0,34.3
117863150,11200.0, 36 months,15.05,388.53,388.53,C,C4,10+ years,RENT,110000.0,Not Verified,Aug-2017,Charged Off,credit_card,WA,22.01,665.0,669.0,11.0,1.0,80.7
117398398,5000.0, 36 months,12.62,167.56,167.56,C,C1,5 years,RENT,32000.0,Not Verified,Aug-2017,Charged Off,credit_card,NY,6.9,705.0,709.0,7.0,0.0,39.0
67276851,15000.0, 60 months,18.99,389.03,389.03,E,E3,10+ years,MORTGAGE,53000.0,Source Verified,Dec-2015,Charged Off,other,UT,11.07,660.0,664.0,7.0,1.0,16.4
46527437,21600.0, 60 months,14.65,509.91,509.91,C,C5,3 years,MORTGAGE,57450.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,NY,15.0,710.0,714.0,14.0,0.0,97.8
67316784,12000.0, 60 months,9.76,253.55,9127.76,B,B3,10+ years,MORTGAGE,40000.0,Not Verified,Dec-2015,Fully Paid,home_improvement,IL,21.03,690.0,694.0,10.0,1.0,24.1
66624418,12000.0, 36 months,10.64,390.83,4120.31,B,B4,10+ years,OWN,85000.0,Source Verified,Dec-2015,Fully Paid,credit_card,PA,21.7,670.0,674.0,11.0,0.0,65.3
61394241,12000.0, 60 months,18.25,306.36,9157.88,E,E1,4 years,RENT,48500.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,VA,9.43,695.0,699.0,8.0,1.0,33.7
65343421,4550.0, 36 months,24.99,180.89,1808.62,F,F4,4 years,RENT,17830.0,Verified,Nov-2015,Fully Paid,debt_consolidation,HI,36.9,690.0,694.0,4.0,0.0,69.8
111849064,7200.0, 36 months,10.91,235.42,6254.42,B,B4,7 years,MORTGAGE,81000.0,Verified,Jul-2017,Fully Paid,major_purchase,IN,21.64,795.0,799.0,8.0,0.0,0.0
51829548,15000.0, 36 months,12.69,503.18,503.18,C,C2,10+ years,RENT,68000.0,Source Verified,Jun-2015,Charged Off,other,CA,8.97,700.0,704.0,5.0,0.0,49.8
129904387,10000.0, 36 months,14.07,342.12,342.12,C,C3,10+ years,RENT,35000.0,Verified,Mar-2018,Charged Off,debt_consolidation,MA,50.0,720.0,724.0,25.0,0.0,29.6
55089615,14000.0, 36 months,13.99,478.42,4573.54,C,C4,,OWN,145000.0,Not Verified,Jul-2015,Fully Paid,moving,CA,24.51,665.0,669.0,11.0,1.0,15.8
56078619,15000.0, 36 months,7.26,464.95,464.95,A,A4,10+ years,MORTGAGE,60000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,NY,25.04,695.0,699.0,17.0,0.0,66.5
46793983,2250.0, 36 months,14.65,77.62,77.62,C,C5,5 years,RENT,27600.0,Not Verified,Apr-2015,Charged Off,debt_consolidation,VT,16.83,665.0,669.0,6.0,0.0,56.0
111805386,18000.0, 60 months,18.06,457.67,480.0,D,D2,10+ years,RENT,74757.0,Source Verified,Jul-2017,Charged Off,debt_consolidation,NY,14.27,675.0,679.0,3.0,0.0,95.8
50416182,6000.0, 36 months,8.18,188.52,188.52,B,B1,,OWN,45000.0,Verified,Jun-2015,Charged Off,other,AZ,0.67,800.0,804.0,5.0,0.0,5.7
65129578,20700.0, 60 months,13.67,478.12,478.12,C,C4,1 year,MORTGAGE,75000.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,NJ,13.52,715.0,719.0,11.0,0.0,40.5
45049582,30000.0, 60 months,13.99,697.9,205.06,C,C4,2 years,MORTGAGE,205000.0,Verified,Apr-2015,Charged Off,credit_card,PA,26.34,690.0,694.0,15.0,0.0,74.9
76411703,6000.0, 36 months,16.29,211.81,3080.51,D,D1,4 years,mortgage,53000.0,Source Verified,Apr-2016,Fully Paid,home_improvement,FL,20.43,665.0,669.0,6.0,0.0,70.7
48191132,5000.0, 36 months,6.92,154.21,307.45,A,A4,,MORTGAGE,90000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,MO,7.29,700.0,704.0,7.0,0.0,39.7
115467375,13000.0, 36 months,10.91,425.05,12576.56,B,B4,9 years,RENT,65000.0,Source Verified,Aug-2017,Fully Paid,credit_card,NJ,14.27,665.0,669.0,18.0,1.0,56.9
40382058,7000.0, 36 months,8.19,219.97,6366.68,A,A5,,OWN,40000.0,Verified,Feb-2015,Fully Paid,other,PA,9.24,760.0,764.0,12.0,0.0,27.7
39549808,28000.0, 36 months,15.99,984.26,19828.32,D,D2,10+ years,RENT,100000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,CT,18.92,715.0,719.0,9.0,1.0,21.7
55453582,10000.0, 60 months,18.55,256.94,9152.97,E,E2,10+ years,MORTGAGE,47500.0,Verified,Jul-2015,Fully Paid,home_improvement,OK,31.99,695.0,699.0,7.0,0.0,101.4
114135565,10000.0, 36 months,14.08,342.17,342.19,C,C3,2 years,MORTGAGE,51000.0,Source Verified,Jul-2017,Charged Off,home_improvement,FL,22.54,690.0,694.0,9.0,0.0,20.8
63455365,1000.0, 36 months,15.61,34.97,540.02,D,D1,10+ years,RENT,55000.0,Verified,Oct-2015,Fully Paid,other,CA,23.7,670.0,674.0,5.0,0.0,34.0
42285276,18550.0, 60 months,18.84,479.57,479.57,E,E2,6 years,MORTGAGE,65000.0,Verified,Mar-2015,Charged Off,debt_consolidation,IL,15.29,660.0,664.0,12.0,1.0,91.3
46507171,17000.0, 60 months,13.99,395.48,395.48,C,C4,10+ years,RENT,60000.0,Verified,Apr-2015,Charged Off,credit_card,FL,27.34,660.0,664.0,14.0,0.0,66.8
63159365,5000.0, 36 months,8.18,157.1,4041.23,B,B1,7 years,MORTGAGE,80000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,NY,7.95,665.0,669.0,11.0,1.0,66.0
76449289,12000.0, 60 months,18.99,311.23,311.23,D,D4,10+ years,MORTGAGE,39000.0,Verified,Apr-2016,Charged Off,debt_consolidation,NY,14.09,675.0,679.0,9.0,0.0,64.5
75368590,22000.0, 60 months,10.75,475.6,475.6,B,B4,,OWN,74000.0,Verified,Apr-2016,Charged Off,credit_card,NY,18.12,680.0,684.0,10.0,0.0,71.8
115073858,13000.0, 60 months,26.3,391.54,802.66,E,E5,,MORTGAGE,51700.0,Verified,Aug-2017,Charged Off,debt_consolidation,CO,31.62,670.0,674.0,6.0,1.0,70.5
81468311,8000.0, 36 months,7.89,250.29,4956.1,A,A5,4 years,OWN,45000.0,Not Verified,Jun-2016,Fully Paid,car,MO,17.41,660.0,664.0,15.0,1.0,43.0
63857771,10000.0, 36 months,8.18,314.2,314.62,B,B1,6 years,RENT,50000.0,Source Verified,Nov-2015,Fully Paid,credit_card,NY,9.89,710.0,714.0,4.0,0.0,96.7
80528948,20000.0, 60 months,15.31,479.06,479.06,C,C5,5 years,RENT,50000.0,Not Verified,Jun-2016,Charged Off,home_improvement,CA,18.89,695.0,699.0,11.0,0.0,48.5
130498091,12000.0, 36 months,11.98,398.46,12020.57,B,B5,< 1 year,RENT,29000.0,Source Verified,Mar-2018,Fully Paid,debt_consolidation,MO,8.2,680.0,684.0,5.0,0.0,78.7
46284215,9600.0, 36 months,8.18,301.63,7980.35,B,B1,10+ years,RENT,66000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,NC,33.23,720.0,724.0,18.0,0.0,37.3
67035152,12000.0, 36 months,9.17,382.55,353.23,B,B2,6 years,RENT,46000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,PA,15.11,670.0,674.0,10.0,0.0,84.7
48304662,15000.0, 60 months,13.99,348.95,348.95,C,C4,3 years,RENT,55000.0,Verified,May-2015,Charged Off,debt_consolidation,MI,5.8,690.0,694.0,10.0,2.0,5.1
53734218,18000.0, 36 months,7.26,557.94,1889.41,A,A4,3 years,MORTGAGE,123756.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,GA,17.5,755.0,759.0,11.0,0.0,24.6
113051329,16000.0, 60 months,12.62,360.95,150.0,C,C1,< 1 year,MORTGAGE,63000.0,Not Verified,Jul-2017,Charged Off,major_purchase,PA,8.8,735.0,739.0,12.0,0.0,7.7
127050046,28000.0, 36 months,21.45,1061.39,23704.24,D,D5,7 years,RENT,108000.0,Source Verified,Jan-2018,Fully Paid,credit_card,VA,18.9,690.0,694.0,11.0,0.0,65.2
59132670,6000.0, 36 months,10.99,196.41,184.86,B,B4,< 1 year,RENT,38000.0,Verified,Sep-2015,Fully Paid,credit_card,TX,27.1,675.0,679.0,11.0,0.0,63.6
51116515,20000.0, 36 months,13.99,683.46,683.46,C,C4,2 years,MORTGAGE,85000.0,Source Verified,Jun-2015,Charged Off,home_improvement,FL,19.29,675.0,679.0,12.0,0.0,65.1
77079108,3600.0, 36 months,9.75,115.74,2155.19,B,B3,3 years,MORTGAGE,44000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,NY,9.85,700.0,704.0,10.0,0.0,5.4
57044634,35000.0, 60 months,12.69,790.82,28781.81,C,C2,8 years,MORTGAGE,135000.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,MO,18.91,715.0,719.0,13.0,0.0,50.7
55341993,18000.0, 60 months,13.99,418.74,418.74,C,C4,10+ years,MORTGAGE,42000.0,Verified,Aug-2015,Charged Off,debt_consolidation,MI,31.11,710.0,714.0,14.0,0.0,33.0
60893427,18000.0, 60 months,16.99,447.25,16471.2,D,D3,7 years,MORTGAGE,68500.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,CO,15.38,730.0,734.0,15.0,0.0,47.1
81353401,35000.0, 36 months,10.75,1141.72,13057.96,B,B4,,OWN,135000.0,Source Verified,Jun-2016,Fully Paid,credit_card,AZ,20.68,670.0,674.0,20.0,0.0,57.3
65713785,15000.0, 60 months,17.57,377.41,5978.53,D,D4,1 year,RENT,68000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,IL,9.39,690.0,694.0,16.0,0.0,38.6
49694120,24275.0, 60 months, 18.55 ,623.72,623.72,E,E2,10+ years,MORTGAGE,60000.0,Verified,May-2015,Charged Off,credit_card , TX ,None,660.0,664.0,13.0,0.0, 66.9 
65017270,15000.0, 36 months,16.99,534.72,534.72,D,D3,10+ years,RENT,51000.0,Not Verified,Nov-2015,Charged Off,debt_consolidation,OH,32.33,660.0,664.0,18.0,1.0,64.3
64059438,12000.0, 60 months,14.33,281.28,305.6,C,C5,10+ years,MORTGAGE,65000.0,Verified,Nov-2015,Charged Off,debt_consolidation,NC,34.99,660.0,664.0,16.0,0.0,81.4
60645197,10000.0, 36 months,6.89,308.27,308.27,A,A3,8 years,RENT,57200.0,Not Verified,Sep-2015,Charged Off,credit_card,CA,5.33,720.0,724.0,3.0,0.0,69.4
59290618,20000.0, 36 months,8.18,628.39,10737.81,B,B1,4 years,MORTGAGE,110000.0,Not Verified,Aug-2015,Fully Paid,credit_card,WI,11.81,695.0,699.0,9.0,0.0,87.0
41349452,14000.0, 36 months, 12.29 ,466.95,14278.79,C,C1,9 years,RENT,40000.0,Not Verified,Mar-2015,Fully Paid,debt_consolidation , MO ,None,660.0,664.0,5.0,0.0, 58.6 
56032270,12000.0, 36 months,6.89,369.93,369.61,A,A3,10+ years,MORTGAGE,42000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,TX,5.49,715.0,719.0,10.0,0.0,21.0
55544166,25000.0, 36 months,5.32,752.87,2296.25,A,A1,2 years,MORTGAGE,109000.0,Not Verified,Jul-2015,Charged Off,debt_consolidation,GA,10.88,765.0,769.0,18.0,0.0,29.3
57306234,16800.0, 36 months,17.57,603.75,603.75,D,D4,10+ years,RENT,40000.0,Verified,Aug-2015,Charged Off,debt_consolidation,GA,24.03,685.0,689.0,11.0,0.0,59.9
57714107,30000.0, 60 months,18.25,765.89,30517.09,E,E1,6 years,MORTGAGE,75000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,NJ,13.2,695.0,699.0,10.0,0.0,63.0
59553331,8000.0, 36 months,8.18,251.36,3846.42,B,B1,4 years,MORTGAGE,60000.0,Source Verified,Sep-2015,Fully Paid,home_improvement,FL,11.02,665.0,669.0,8.0,0.0,74.0
67325898,3500.0, 36 months,13.18,118.24,118.24,C,C3,10+ years,RENT,57000.0,Verified,Dec-2015,Charged Off,debt_consolidation,AL,32.59,680.0,684.0,11.0,1.0,44.9
82880201,14000.0, 60 months,16.99,347.87,347.87,D,D1,5 years,RENT,105000.0,Not Verified,Jun-2016,Charged Off,debt_consolidation,NY,6.5,675.0,679.0,10.0,2.0,74.0
46396983,17000.0, 36 months,12.29,567.01,9441.3,C,C1,5 years,MORTGAGE,84000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,AK,16.6,675.0,679.0,8.0,0.0,76.3
43729538,12000.0, 36 months,12.69,402.54,402.45,C,C2,4 years,MORTGAGE,37500.0,Not Verified,Mar-2015,Fully Paid,debt_consolidation,NC,29.95,665.0,669.0,11.0,0.0,72.8
56071851,16400.0, 36 months, 14.65 ,565.71,9209.89,C,C5,5 years,RENT,42000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation , CA ,23.23,665.0,669.0,7.0,1.0, 79.5 
80708705,18000.0, 36 months,7.39,559.01,5449.23,A,A4,10+ years,MORTGAGE,47840.0,Not Verified,Jun-2016,Fully Paid,credit_card,RI,24.29,740.0,744.0,12.0,0.0,27.9
40511897,4300.0, 36 months,15.59,150.31,300.92,D,D1,8 years,MORTGAGE,40000.0,Source Verified,Feb-2015,Charged Off,major_purchase,VA,4.86,660.0,664.0,4.0,0.0,29.5
51185649,15000.0, 36 months,7.89,469.29,469.29,A,A5,10+ years,MORTGAGE,70000.0,Verified,Jun-2015,Charged Off,debt_consolidation,CA,7.41,665.0,669.0,4.0,1.0,55.9
49944250,16000.0, 36 months,13.33,541.65,7117.82,C,C3,1 year,RENT,75000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,FL,24.14,660.0,664.0,15.0,2.0,42.5
39561219,12000.0, 36 months,7.49,373.22,5035.96,A,A4,8 years,MORTGAGE,47000.0,Not Verified,Feb-2015,Fully Paid,home_improvement,IL,8.32,685.0,689.0,5.0,0.0,47.9
55199301,10000.0, 36 months,12.29,333.53,333.53,C,C1,2 years,RENT,46718.0,Not Verified,Jul-2015,Charged Off,credit_card,FL,28.9,690.0,694.0,10.0,0.0,44.0
40532422,35000.0, 60 months,16.99,869.66,18493.45,D,D3,10+ years,RENT,220000.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,UT,5.35,675.0,679.0,4.0,0.0,98.6
115047255,6000.0, 36 months,7.21,185.84,3271.44,A,A3,10+ years,OWN,50000.0,Not Verified,Jul-2017,Fully Paid,home_improvement,MN,3.96,710.0,714.0,11.0,0.0,5.7
60753635,2000.0, 36 months,12.29,66.71,66.71,C,C1,7 years,MORTGAGE,62000.0,Verified,Oct-2015,Charged Off,debt_consolidation,OH,19.54,670.0,674.0,14.0,0.0,72.0
40372250,35000.0, 36 months,17.57,1257.8,1257.8,D,D4,< 1 year,RENT,116000.0,Verified,Mar-2015,Charged Off,debt_consolidation,WA,11.87,685.0,689.0,11.0,0.0,40.8
48744609,6000.0, 36 months,12.29,200.12,200.12,C,C1,10+ years,OWN,23000.0,Not Verified,May-2015,Charged Off,medical,KY,26.2,670.0,674.0,9.0,0.0,22.1
65785204,10000.0, 36 months,12.59,334.97,9473.1,C,C2,10+ years,RENT,61000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,MN,2.97,665.0,669.0,4.0,3.0,71.4
81353219,15000.0, 60 months,13.67,346.47,11769.75,C,C3,10+ years,MORTGAGE,82000.0,Source Verified,Jun-2016,Fully Paid,debt_consolidation,FL,10.74,710.0,714.0,8.0,0.0,34.2
56038620,5500.0, 36 months,12.29,183.45,3614.68,C,C1,3 years,RENT,63500.0,Source Verified,Jul-2015,Fully Paid,credit_card,NY,9.5,705.0,709.0,11.0,0.0,19.0
57134721,16350.0, 36 months,13.99,558.73,558.73,C,C4,4 years,own,50000.0,Verified,Aug-2015,Charged Off,debt_consolidation,PA,24.82,690.0,694.0,14.0,0.0,38.2
51846871,23100.0, 60 months,19.19,601.65,601.65,E,E3,8 years,MORTGAGE,48500.0,Source Verified,Jun-2015,Charged Off,credit_card,NC,23.61,710.0,714.0,10.0,0.0,
48836553,15000.0, 36 months, 5.32 ,451.73,11570.74,A,A1,8 years,MORTGAGE,76000.0,Not Verified,May-2015,Fully Paid,home_improvement , TX ,,765.0,769.0,11.0,0.0, 26.0 
60345112,28000.0, 36 months, 13.33 ,947.89,947.89,C,C3,1 year,RENT,145000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation , IL ,5.03,660.0,664.0,12.0,0.0, 56.1 
41780658,35000.0, 36 months,11.53,1154.66,1154.65,B,B5,10+ years,OWN,78000.0,Verified,Mar-2015,Fully Paid,home_improvement,TX,14.45,780.0,784.0,7.0,0.0,6.3
40726352,7200.0, 36 months,11.53,237.53,6966.19,B,B5,3 years,MORTGAGE,80000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,VA,18.62,660.0,664.0,9.0,0.0,94.1
75669423,3600.0, 36 months,18.25,130.61,1401.86,D,D3,2 years,RENT,35000.0,Not Verified,Apr-2016,Fully Paid,debt_consolidation,IL,26.75,670.0,674.0,26.0,0.0,33.4
126526693,20000.0, 36 months,10.91,653.93,20175.77,B,B4,10+ years,OWN,230000.0,Not Verified,Jan-2018,Fully Paid,debt_consolidation,FL,12.15,695.0,699.0,11.0,0.0,69.6
79732258,2000.0, 36 months,10.75,65.25,65.25,B,B4,4 years,OWN,88000.0,Source Verified,Jun-2016,Charged Off,home_improvement,IL,10.3,665.0,669.0,9.0,1.0,68.7
66572630,7000.0, 36 months,11.22,229.91,229.91,B,B5,10+ years,RENT,45000.0,Verified,Dec-2015,Charged Off,debt_consolidation,AL,29.04,685.0,689.0,13.0,0.0,66.3
59292792,5000.0, 36 months,7.89,156.43,775.84,A,A5,3 years,RENT,74000.0,Not Verified,Aug-2015,Fully Paid,home_improvement,PA,14.39,765.0,769.0,17.0,0.0,6.4
65824172,5000.0, 36 months,11.99,166.05,2341.9,C,C1,2 years,RENT,25000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,CA,32.17,685.0,689.0,7.0,0.0,28.9
57355118,11000.0, 36 months,13.33,372.39,372.39,C,C3,10+ years,MORTGAGE,70000.0,Not Verified,Aug-2015,Charged Off,debt_consolidation,PA,29.92,720.0,724.0,16.0,0.0,47.6
65675803,8000.0, 36 months,11.49,263.78,75.0,B,B5,9 years,OWN,32000.0,Verified,Dec-2015,Charged Off,debt_consolidation,NV,11.92,690.0,694.0,6.0,0.0,66.6
45464155,12000.0, 36 months,11.53,395.89,395.89,B,B5,10+ years,RENT,45000.0,Not Verified,Apr-2015,Charged Off,debt_consolidation,IL,17.39,720.0,724.0,9.0,0.0,58.0
62052246,10000.0, 36 months,5.32,301.15,900.0,A,A1,10+ years,MORTGAGE,85000.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,MN,11.52,790.0,794.0,8.0,0.0,21.0
52678518,18000.0, 60 months,17.86,455.72,18190.94,D,D5,7 years,OWN,74000.0,Source Verified,Jun-2015,Fully Paid,credit_card,MD,15.72,680.0,684.0,17.0,1.0,43.4
49864668,14400.0, 36 months,9.17,459.06,459.06,B,B2,1 year,RENT,56000.0,Not Verified,Jun-2015,Charged Off,debt_consolidation,IL,19.07,695.0,699.0,19.0,0.0,31.3
56062547,28000.0, 60 months,13.99,651.37,651.37,C,C4,3 years,RENT,100000.0,Not Verified,Jul-2015,Charged Off,credit_card,CA,23.93,670.0,674.0,11.0,0.0,84.8
62246375,16000.0, 36 months,9.99,516.2,516.19,B,B3,,RENT,66000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,NY,15.27,700.0,704.0,11.0,0.0,79.5
59201120,5000.0, 36 months,8.18,157.1,2961.11,B,B1,10+ years,MORTGAGE,48000.0,Source Verified,Sep-2015,Fully Paid,home_improvement,NH,2.85,685.0,689.0,5.0,2.0,26.6
63284883,19475.0, 36 months,19.99,723.67,723.67,E,E4,3 years,MORTGAGE,70000.0,Verified,Oct-2015,Charged Off,debt_consolidation,TX,26.52,670.0,674.0,22.0,1.0,53.0
78829256,12000.0, 36 months,11.99,398.52,3464.01,C,C1,1 year,RENT,35000.0,Not Verified,May-2016,Fully Paid,debt_consolidation,NJ,38.89,710.0,714.0,12.0,0.0,42.6
62305975,12000.0, 36 months,7.89,375.43,7394.27,A,A5,10+ years,OWN,99000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,PA,2.26,695.0,699.0,7.0,0.0,74.1
83099602,15000.0, 36 months,15.59,524.33,524.33,C,C5,10+ years,RENT,62000.0,Source Verified,Jun-2016,Charged Off,other,MI,8.44,690.0,694.0,10.0,1.0,86.5
77575129,5000.0, 36 months,15.31,174.09,174.09,C,C5,4 years,MORTGAGE,60000.0,Source Verified,May-2016,Charged Off,debt_consolidation,AL,28.62,675.0,679.0,9.0,0.0,86.6
57156101,14000.0, 36 months,16.99,499.07,5561.59,D,D3,< 1 year,RENT,140000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,CT,20.21,680.0,684.0,16.0,1.0,50.8
130927604,2000.0, 36 months,15.04,69.37,69.37,C,C4,10+ years,RENT,46000.0,Source Verified,Mar-2018,Charged Off,home_improvement,OH,21.97,665.0,669.0,13.0,0.0,80.6
63478812,12000.0, 60 months,13.18,274.15,274.15,C,C3,10+ years,RENT,38000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,MI,25.46,690.0,694.0,20.0,0.0,45.2
38557815,29975.0, 60 months,19.99,793.99,29736.3,E,E3,10+ years,MORTGAGE,60000.0,Source Verified,Jan-2015,Fully Paid,credit_card,MI,32.1,730.0,734.0,14.0,0.0,71.3
65723744,8400.0, 36 months,17.57,301.88,301.88,D,D4,5 years,RENT,35000.0,Verified,Nov-2015,Charged Off,medical,TN,33.37,670.0,674.0,9.0,1.0,73.6
66006534,3000.0, 36 months,13.67,102.06,102.06,C,C4,1 year,MORTGAGE,65000.0,Source Verified,Dec-2015,Charged Off,home_improvement,TX,0.81,675.0,679.0,6.0,0.0,1.2
63702408,8500.0, 36 months,8.18,267.07,3348.09,B,B1,3 years,RENT,62000.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,UT,14.94,670.0,674.0,9.0,2.0,58.0
38527784,5000.0, 36 months, 8.67 ,158.24,157.91,B,B1,10+ years,MORTGAGE,126000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation ,MI,18.92,710.0,714.0,11.0,0.0, 75.1 
78558623,5000.0, 36 months,12.99,168.45,2211.81,C,C2,2 years,RENT,70000.0,Source Verified,May-2016,Fully Paid,credit_card,IL,31.27,660.0,664.0,9.0,0.0,100.8
50104614,1500.0, 36 months,18.25,54.42,54.42,E,E1,,MORTGAGE,64000.0,Verified,May-2015,Charged Off,medical,DE,17.53,675.0,679.0,12.0,0.0,84.0
66525897,35000.0, 60 months,17.86,886.11,886.11,D,D5,< 1 year,RENT,160000.0,Source Verified,Dec-2015,Charged Off,credit_card,CA,12.56,680.0,684.0,9.0,0.0,85.0
55178785,16000.0, 60 months,17.86,405.08,405.08,D,D5,10+ years,RENT,73000.0,Source Verified,Jul-2015,Charged Off,credit_card,MD,16.09,675.0,679.0,21.0,1.0,61.0
41142456,17000.0, 36 months,9.17,541.95,541.95,B,B2,10+ years,MORTGAGE,68000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,MO,18.8,675.0,679.0,7.0,1.0,67.2
66016581,2000.0, 36 months,12.59,67.0,1432.5,C,C2,10+ years,MORTGAGE,60000.0,Verified,Dec-2015,Fully Paid,home_improvement,CA,9.54,670.0,674.0,14.0,1.0,70.5
76325378,4200.0, 36 months,15.31,146.24,307.48,C,C5,10+ years,RENT,93394.0,Verified,Apr-2016,Charged Off,other,CO,12.32,670.0,674.0,10.0,0.0,64.6
76752870,5525.0, 36 months,18.25,200.44,1893.02,D,D3,10+ years,RENT,53722.5,Source Verified,Apr-2016,Fully Paid,credit_card,NY,27.06,695.0,699.0,8.0,0.0,86.6
54334895,19000.0, 36 months,8.18,596.97,596.97,B,B1,8 years,MORTGAGE,62100.0,Source Verified,Jul-2015,Fully Paid,credit_card,IN,21.66,690.0,694.0,13.0,0.0,52.6
44975497,15000.0, 60 months,13.99,348.95,348.95,C,C4,,MORTGAGE,71000.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,TX,24.53,665.0,669.0,11.0,0.0,54.3
